Country Name;Country Code;Series Name;Series Code;1996 [YR1996];1998 [YR1998];2000 [YR2000];2002 [YR2002];2003 [YR2003];2004 [YR2004];2005 [YR2005];2006 [YR2006];2007 [YR2007];2008 [YR2008];2009 [YR2009];2010 [YR2010];2011 [YR2011];2012 [YR2012];2013 [YR2013];2014 [YR2014];2015 [YR2015];2016 [YR2016];2017 [YR2017];2018 [YR2018];2019 [YR2019];2020 [YR2020];2021 [YR2021];2022 [YR2022];2023 [YR2023];growth rate
Libya;LBY;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;0,373912305;0,345668405;0,342506409;0,316015273;0,301584661;0,315975606;0,286872625;0,279387861;0,26269111;0,26359117;0,246055126;0,243547097;0,249335602;0,226807356;0,23150824;0,200113058;0,208575189;0,214360997;0,222478166;0,221060738;0,234926254;0,237624839;0,239969611;0,239764601;0,235312149;-1,929618185
Libya;LBY;Regulatory Quality: Estimate;RQ.EST;-1,73571682;-1,890991569;-1,766029239;-1,620458484;-1,512556314;-1,359117389;-1,489054441;-1,462987185;-1,111046314;-1,092221141;-1,185801029;-1,298258781;-1,427940607;-1,621440768;-1,745176792;-2,09778738;-2,248596668;-2,21544075;-2,147807598;-2,215218067;-2,30232048;-2,221005201;-1,967465401;-2,089348078;-1,945918322;0,476306374
Libya;LBY;Regulatory Quality: Number of Sources;RQ.NO.SRC;4;4;4;5;5;5;5;5;6;6;7;7;6;7;7;7;6;5;6;6;6;5;4;4;4;0
Libya;LBY;Regulatory Quality: Percentile Rank;RQ.PER.RNK;3,804347754;3,260869503;4,347826004;4,324324131;3,783783674;7,462686539;5,882352829;5,882352829;15,04854393;16,01941681;10,52631569;7,655502319;6,161137581;2,843601942;2,369668245;0,961538434;0,476190478;0,476190478;1,428571463;0,952380955;0,952380955;0,952380955;2,857142925;1,415094376;2,358490467;-1,992178236
Libya;LBY;Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval;RQ.PER.RNK.LOWER;0,543478251;0;0;0,540540516;1,621621609;2,48756218;1,960784316;2,450980425;4,854369164;4,368932247;4,78468895;3,349282265;2,369668245;1,421800971;1,421800971;0;0;0;0;0;0;0;0;0;0;..
Libya;LBY;Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval;RQ.PER.RNK.UPPER;10,86956501;9,23913002;10,326087;9,729729652;11,35135174;15,92039776;10,78431416;13,23529434;22,3300972;23,30097008;22,00956917;18,66028786;12,32227516;9,004739761;6,635071278;3,365384579;2,380952358;2,857142925;3,333333254;2,857142925;2,857142925;3,809523821;4,761904716;3,773584843;4,716980934;-3,478323835
Libya;LBY;Regulatory Quality: Standard Error;RQ.STD.ERR;0,311746508;0,332756311;0,307668597;0,231155306;0,195213377;0,205812886;0,173238263;0,214455128;0,21583496;0,221016869;0,200767994;0,204706118;0,207768679;0,225563601;0,222486019;0,231222689;0,229438826;0,252725631;0,230018362;0,228286117;0,224553272;0,247676745;0,2622329;0,269055724;0,270079017;-0,597815884
Libya;LBY;Rule of Law: Estimate;RL.EST;-1,183470845;-1,118726015;-0,997799516;-1,143618464;-0,907567978;-0,910640359;-0,980864763;-1,080170631;-0,955795527;-0,823480368;-0,943409562;-1,009421706;-1,078314066;-0,980967283;-1,261149287;-1,389941573;-1,522497296;-1,697888374;-1,683993101;-1,6911062;-1,763496041;-1,882964015;-1,803679466;-1,801422954;-1,769776106;1,676673039
Libya;LBY;Rule of Law: Number of Sources;RL.NO.SRC;6;6;6;7;7;9;9;9;10;10;11;12;11;12;13;11;9;8;8;8;8;7;7;7;7;0,642294499
Libya;LBY;Rule of Law: Percentile Rank;RL.PER.RNK;14,57286453;15,5;20,39801025;13,43283558;21,39303398;19,23077011;17,22488022;13,87559795;19,1387558;23,55769157;18,00947952;16,11374474;14,08450699;16,90140915;8,92018795;4,807692528;3,809523821;2,857142925;4,285714149;3,809523821;3,809523821;1,90476191;2,857142925;2,358490467;2,358490467;-7,588080933
Libya;LBY;Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval;RL.PER.RNK.LOWER;5,025125504;5,5;9,452735901;4,975124359;9,950248718;10,09615421;8,133971214;6,698564529;9,090909004;11,53846169;9,952606201;8,530805588;6,103286266;8,92018795;3,755868435;1,442307711;0,952380955;0,476190478;0,952380955;1,428571463;0,952380955;0,476190478;0,476190478;0,471698105;0,943396211;-6,969663976
Libya;LBY;Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval;RL.PER.RNK.UPPER;22,11055183;27;30,34825897;25,37313461;34,3283577;34,61538315;31,10047913;25,83732033;29,66507149;35,57692337;30,33175278;27,01421738;23,47417831;28,63849831;15,02347374;11,05769253;8,095237732;8,095237732;7,142857075;6,666666508;5,238095284;4,285714149;5,238095284;5,660377502;6,603773594;-5,035057128
Libya;LBY;Rule of Law: Standard Error;RL.STD.ERR;0,212429106;0,221403405;0,183204845;0,199410215;0,202866226;0,190669939;0,185601011;0,190986827;0,177692026;0,174402758;0,159638375;0,15785867;0,154470414;0,157136917;0,152737021;0,17106536;0,180154651;0,20002684;0,185960367;0,174681678;0,174514771;0,165566996;0,179257989;0,188405439;0,188968718;-0,487611777
Libya;LBY;Voice and Accountability: Estimate;VA.EST;-1,49730587;-1,679156423;-1,688662767;-1,824064851;-1,756654501;-1,79518795;-1,858394384;-1,98288238;-1,951152205;-1,941491127;-1,910277367;-1,940414548;-1,594412327;-0,900741994;-0,971674502;-1,11215961;-1,340063334;-1,42863059;-1,442273617;-1,53389287;-1,476872325;-1,361994028;-1,454717755;-1,381293297;-1,391116977;-0,306501674
Libya;LBY;Voice and Accountability: Number of Sources;VA.NO.SRC;6;6;7;9;9;11;11;11;12;12;13;13;11;13;14;11;9;9;9;9;9;8;8;8;9;1,68943795
Libya;LBY;Voice and Accountability: Percentile Rank;VA.PER.RNK;9,5;4,477612019;4,477612019;2,48756218;3,482587099;2,403846264;2,403846264;2,403846264;2,403846264;2,403846264;2,843601942;2,843601942;6,572770119;23,00469398;20,65727615;17,73398972;10,83743858;8,866994858;9,359605789;6,796116352;7,729468822;12,07729435;9,66183567;11,11111069;9,8039217;0,131211169
Libya;LBY;Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval;VA.PER.RNK.LOWER;2,5;0,49751243;1,49253726;0;0,49751243;0,480769217;0,961538434;0,480769217;0,961538434;0,961538434;1,421800971;0,473933637;3,755868435;15,49295807;15,02347374;10,83743858;6,896551609;5,911330223;5,911330223;3,883495092;4,830917835;5,314009666;4,347826004;6,280193329;5,882352829;3,565275379
Libya;LBY;Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval;VA.PER.RNK.UPPER;14,5;10,44776154;10,44776154;6,467661858;7,960198879;5,769230843;5,769230843;3,365384579;4,326922894;3,846153736;3,791469097;3,791469097;8,92018795;26,7605629;25,35211182;21,67487717;17,24137878;13,30049229;13,79310322;13,10679626;14,00966167;16,42512131;14,49275398;16,90821266;15,68627453;0,327656028
Libya;LBY;Voice and Accountability: Standard Error;VA.STD.ERR;0,208809838;0,214446098;0,19728291;0,159148961;0,158829555;0,139683425;0,145080894;0,120294087;0,120841563;0,116577052;0,115254305;0,113103993;0,117389865;0,119486988;0,112340257;0,12923108;0,12865974;0,126082852;0,12720415;0,133342713;0,125135168;0,127905101;0,127399474;0,127046436;0,124390163;-2,158336969
Liechtenstein;LIE;Control of Corruption: Estimate;CC.EST;1,318143249;1,334758759;1,313403845;1,310743809;1,33278954;1,35322547;1,269663095;1,25131321;1,085534811;1,175187707;1,678731322;1,839117169;1,804687262;1,793322086;1,834106445;2,077594519;2,010734081;1,983347416;1,998275518;1,95875442;1,920955062;1,959190845;1,665740252;1,714888096;1,710172415;1,084875318
Liechtenstein;LIE;Control of Corruption: Number of Sources;CC.NO.SRC;1;1;1;1;1;1;1;1;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,888113252
Liechtenstein;LIE;Control of Corruption: Percentile Rank;CC.PER.RNK;87,09677124;89,30480957;88,29787445;87,83068848;88,35978699;89,65517426;88,29268646;88,29268646;83,49514771;83,00971222;92,34449768;93,80952454;93,83885956;93,83885956;94,78672791;97,11538696;96,19047546;96,66666412;97,14286041;96,19047546;96,19047546;95,7142868;93,80952454;94,81131744;95,28302002;0,374299197
Liechtenstein;LIE;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;72,04301453;72,19251251;70,21276855;73,01587677;74,07407379;73,89162445;72,68292999;72,19512177;71,8446579;73,30097198;84,21052551;88,57142639;88,1516571;87,20378876;88,1516571;91,34615326;91,42857361;90,47618866;91,42857361;90;89,52381134;90,95237732;83,80952454;83,96226501;84,43395996;0,661276355
Liechtenstein;LIE;Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval;CC.PER.RNK.UPPER;96,77419281;96,79144287;95,21276855;95,23809814;94,708992;96,05911255;93,17073059;94,63414764;91,74757385;93,20388031;97,60765839;99,04762268;99,05213165;99,05213165;99,52606964;100;100;100;100;100;100;100;99,04762268;99,05660248;99,05660248;0,097129473
Liechtenstein;LIE;Control of Corruption: Standard Error;CC.STD.ERR;0,480888695;0,453148931;0,461006761;0,427986711;0,395839602;0,393849045;0,340958387;0,418964714;0,376205236;0,371941596;0,278514057;0,292717129;0,296300769;0,313169628;0,309285194;0,304954827;0,289243281;0,305360407;0,280834079;0,281687945;0,284980863;0,262995809;0,308669448;0,317375034;0,301575363;-1,944232896
Liechtenstein;LIE;Government Effectiveness: Estimate;GE.EST;1,670409441;1,653759718;1,634374857;1,634279609;1,606473088;1,701431036;1,553322434;1,796987891;1,756943941;1,785888433;1,798524857;1,778141499;1,764495015;1,780746579;1,746919274;1,698937416;1,652573943;1,662661791;1,718034625;1,688940048;1,650312543;1,761576295;1,464753628;1,487781048;1,627819538;-0,107613992
Liechtenstein;LIE;Government Effectiveness: Number of Sources;GE.NO.SRC;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,888113252
Liechtenstein;LIE;Government Effectiveness: Percentile Rank;GE.PER.RNK;90,71038055;90,71038055;89,61748505;90,2702713;90,8108139;91,04477692;91,1764679;95,12194824;95,14562988;96,11650848;96,65071869;96,17224884;95,73459625;95,73459625;95,73459625;94,71154022;92,38095093;93,80952454;94,76190186;95,23809814;94,2857132;96,19047546;91,90476227;91,98113251;96,22641754;0,245967211
Liechtenstein;LIE;Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval;GE.PER.RNK.LOWER;86,88524628;85,79235077;84,15300751;84,86486816;81,08107758;80,59701538;82,35294342;83,4146347;80,09708405;81,06796265;85,16746521;84,68899536;84,36019135;86,7298584;86,25592041;83,17308044;82,85713959;83,33333588;83,80952454;82,85713959;82,38095093;84,76190186;77,14286041;77,35848999;80,18868256;-0,334191042
Liechtenstein;LIE;Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval;GE.PER.RNK.UPPER;99,45355225;100;100;100;100;100;99,01960754;100;100;100;100;100;100;100;100;100;99,52381134;99,52381134;100;99,52381134;99,52381134;100;99,52381134;99,52830505;99,52830505;0,003130638
Liechtenstein;LIE;Government Effectiveness: Standard Error;GE.STD.ERR;0,187617555;0,302315533;0,331546426;0,295856953;0,361106098;0,410197407;0,307115555;0,435252577;0,469166577;0,451515168;0,323029518;0,335227937;0,3292799;0,313144892;0,300611138;0,350540966;0,330808759;0,320162952;0,333910912;0,33052665;0,328045011;0,356915891;0,36224246;0,361506671;0,376253009;2,899400844
Liechtenstein;LIE;Political Stability and Absence of Violence/Terrorism: Estimate;PV.EST;1,169522166;1,182875156;1,166981459;1,282766938;1,465131164;1,515257955;1,384927273;1,349654078;1,342015743;1,338472128;1,553163767;1,54408741;1,490579605;1,389199615;1,397171617;1,458861828;1,437775135;1,453269958;1,459084868;1,453831673;1,597649813;1,669218183;1,595684648;1,642753005;1,61275816;1,338960814
Liechtenstein;LIE;Political Stability and Absence of Violence/Terrorism: Number of Sources;PV.NO.SRC;1;1;1;1;2;2;2;2;2;2;4;4;3;3;3;3;3;3;3;3;4;4;4;4;4;5,776226505
Liechtenstein;LIE;Political Stability and Absence of Violence/Terrorism: Percentile Rank;PV.PER.RNK;89,36170197;90,42552948;86,77248383;92,59259033;98,49246216;99,51456451;99,02912903;98,55072784;98,55072784;98,07691956;100;99,52606964;99,05213165;97,63033295;97,63033295;98,57142639;98,57142639;98,57142639;98,09523773;98,11320496;99,05660248;99,52830505;99,05660248;99,52830505;99,05213165;0,428975388
Liechtenstein;LIE;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval;PV.PER.RNK.LOWER;52,12765884;54,78723526;54,4973526;62,43386078;76,8844223;78,1553421;68,44660187;68,11594391;72,46376801;71,63461304;86,7298584;87,20378876;81,04265594;76,7772522;75,35545349;88,57142639;86,66666412;88,09523773;84,76190186;86,79244995;92,45282745;94,3396225;92,92453003;94,3396225;94,78672791;2,491390461
Liechtenstein;LIE;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval;PV.PER.RNK.UPPER;100;100;100;100;100;100;100;100;100;100;100;100;100;99,52606964;99,52606964;99,52381134;99,52381134;99,52381134;99,52381134;99,52830505;100;100;100;100;100;0
Liechtenstein;LIE;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;0,613030732;0,575733542;0,595203698;0,518141508;0,349641562;0,364736646;0,384340942;0,376439899;0,34842056;0,35001713;0,293007612;0,282069832;0,310344905;0,27880758;0,293446392;0,236860454;0,24198617;0,251646012;0,268953949;0,258212477;0,250092715;0,247404948;0,24894172;0,248226732;0,243301943;-3,850465968
Liechtenstein;LIE;Regulatory Quality: Estimate;RQ.EST;1,506209135;1,482200265;1,459100604;1,663842082;1,658584237;1,558996558;1,606703877;1,34977591;1,378267288;1,398588419;1,513157368;1,525235057;1,496991038;1,552440047;1,571822166;1,422946215;1,376436114;1,360561728;1,485092521;1,522567987;1,529857516;1,620551705;1,528091311;1,629348516;1,621230841;0,306623547
Liechtenstein;LIE;Regulatory Quality: Number of Sources;RQ.NO.SRC;1;1;1;1;1;1;1;1;1;1;2;2;2;3;3;3;3;3;3;3;3;3;2;3;3;4,577551203
Liechtenstein;LIE;Regulatory Quality: Percentile Rank;RQ.PER.RNK;92,39130402;93,47826385;91,8478241;95,13513184;96,21621704;92,03980255;96,07843018;91,1764679;90,77669525;91,26213837;93,30143738;93,30143738;92,41706085;93,3649292;93,3649292;90,38461304;90,95237732;89,52381134;91,42857361;90,95237732;91,90476227;94,76190186;92,38095093;94,81131744;94,3396225;0,086951727
Liechtenstein;LIE;Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval;RQ.PER.RNK.LOWER;76,63043213;72,28260803;76,08695984;81,08107758;85,40540314;79,10447693;85,78431702;73,52941132;73,78640747;73,78640747;78,46890259;78,94736481;77,25118256;80,56871796;81,99052429;79,32691956;77,14286041;76,19047546;80;80,95237732;80;83,33333588;77,61904907;83,49056244;83,96226501;0,380721616
Liechtenstein;LIE;Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval;RQ.PER.RNK.UPPER;99,45652008;100;100;100;100;100;100;99,50980377;99,51456451;100;100;100;100;100;100;98,55769348;98,57142639;97,14286041;98,09523773;99,04762268;99,52381134;99,52381134;99,52381134;99,52830505;99,52830505;0,0030063
Liechtenstein;LIE;Regulatory Quality: Standard Error;RQ.STD.ERR;0,386360377;0,440841854;0,416249961;0,366997272;0,276095182;0,31995824;0,21363607;0,305708647;0,366895705;0,381994009;0,328992426;0,352258384;0,355162889;0,296101153;0,29026109;0,303565949;0,295043766;0,319632709;0,314043641;0,318043143;0,315441549;0,329134196;0,379181206;0,324080735;0,325875074;-0,709401896
Liechtenstein;LIE;Rule of Law: Estimate;RL.EST;1,467703342;1,47467351;1,497418046;1,484874725;1,271467805;1,080844164;0,966194272;1,059530973;1,394881964;1,420503497;1,611284494;1,616719484;1,610260248;1,594992995;1,577552795;1,739860773;1,64626503;1,646602869;1,634370446;1,634673119;1,636428595;1,715702534;1,704260707;1,71995604;1,712673545;0,64315333
Liechtenstein;LIE;Rule of Law: Number of Sources;RL.NO.SRC;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;0
Liechtenstein;LIE;Rule of Law: Percentile Rank;RL.PER.RNK;91,45728302;92;92,03980255;91,54228973;88,05970001;84,13461304;81,8181839;82,77511597;89,95215607;89,90384674;92,41706085;91,4691925;91,54929352;91,0798111;91,54929352;92,30769348;91,42857361;92,85713959;92,38095093;92,38095093;92,85713959;95,23809814;95,7142868;96,22641754;96,22641754;0,211799665
Liechtenstein;LIE;Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval;RL.PER.RNK.LOWER;77,38693237;80;83,08457947;80,09950256;70,14925385;66,82691956;60,76554871;63,63636398;72,24880219;77,88461304;87,67772675;87,67772675;86,38497925;86,38497925;86,38497925;86,05769348;84,2857132;86,19047546;85,7142868;86,19047546;87,14286041;89,04762268;87,61904907;88,20755005;88,679245;0,567533071
Liechtenstein;LIE;Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval;RL.PER.RNK.UPPER;100;100;100;100;95,02487183;93,75;91,38755798;92,82296753;99,52153015;100;100;100;100;100;98,59155273;100;100;100;99,52381134;99,52381134;99,52381134;99,52381134;100;100;100;0
Liechtenstein;LIE;Rule of Law: Standard Error;RL.STD.ERR;0,388865143;0,360765398;0,309702605;0,355229288;0,335184574;0,329279661;0,345362782;0,36058557;0,354036897;0,332282037;0,224396512;0,229906082;0,216498271;0,222891256;0,225954309;0,282829374;0,265989602;0,252115577;0,226118043;0,209833041;0,208675385;0,182618722;0,201756492;0,214437962;0,214969561;-2,469734036
Liechtenstein;LIE;Voice and Accountability: Estimate;VA.EST;1,563216686;1,528759122;1,535655499;1,345596433;1,397978663;1,452215672;1,532292128;1,244855285;1,297655821;1,317130685;1,545566082;1,58691144;1,563959241;1,506029725;1,486966491;1,395746112;1,387830138;1,251018167;1,27967453;1,29767561;1,228618026;1,260391831;1,329798102;1,377418518;1,403935194;-0,447777209
Liechtenstein;LIE;Voice and Accountability: Number of Sources;VA.NO.SRC;3;3;3;3;3;3;3;3;3;3;4;4;4;5;5;3;3;3;3;3;3;3;3;3;3;0
Liechtenstein;LIE;Voice and Accountability: Percentile Rank;VA.PER.RNK;98,5;97,51243591;97,0149231;92,53731537;92,53731537;91,34615326;95,19230652;90,86538696;91,82691956;91,82691956;98,10426331;99,52606964;97,65258026;96,244133;96,244133;95,07389069;95,07389069;90,14778137;90,14778137;92,23300934;89,37197876;89,85507202;93,23671722;93,71981049;93,13725281;-0,23325961
Liechtenstein;LIE;Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval;VA.PER.RNK.LOWER;81,5;78,60696411;80,59701538;72,63681793;75,12437439;82,21154022;83,17308044;74,03845978;74,03845978;74,5192337;90,0473938;91,94313049;90,14084625;89,20188141;89,67136383;81,77339935;83,25122833;75,86206818;77,33990479;79,61164856;77,77777863;78,26087189;81,15942383;84,5410614;86,27451324;0,237213362
Liechtenstein;LIE;Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval;VA.PER.RNK.UPPER;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;99,50739288;98,52217102;99,50739288;99,02912903;97,58454132;98,55072784;99,51690674;99,51690674;99,01960754;-0,041051248
Liechtenstein;LIE;Voice and Accountability: Standard Error;VA.STD.ERR;0,291690677;0,291445464;0,29128316;0,272817552;0,2690323;0,260854989;0,266424268;0,234210014;0,230224192;0,226611674;0,184867576;0,179567218;0,177496582;0,167276621;0,160231903;0,185214564;0,181824893;0,176931605;0,180774704;0,184499368;0,171481147;0,173588276;0,177563295;0,171386078;0,162008286;-2,45019349
Lithuania;LTU;Control of Corruption: Estimate;CC.EST;0,421002686;0,301575392;0,370262295;0,20888038;0,35301125;0,369521201;0,311570793;0,155884758;0,103202336;0,112552218;0,226648018;0,372421801;0,319815338;0,386670023;0,418842435;0,553396463;0,582566559;0,676383555;0,518651903;0,466041952;0,666305542;0,778560698;0,824572265;0,746974111;0,78154552;2,577642421
Lithuania;LTU;Control of Corruption: Number of Sources;CC.NO.SRC;3;5;7;7;8;9;9;11;12;13;13;13;12;12;12;12;12;11;11;11;11;11;12;12;11;5,413679101
Lithuania;LTU;Control of Corruption: Percentile Rank;CC.PER.RNK;68,27957153;63,63636398;67,02127838;61,90476227;68,25396729;66,99507141;64,39024353;59,51219559;58,73786545;60,67961121;65,07176971;68,57142639;67,29857635;68,2464447;67,77251434;70,19230652;70;72,85713959;67,61904907;66,66666412;73,33333588;78,57142639;79,52381134;76,41509247;77,83018494;0,545494643
Lithuania;LTU;Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval;CC.PER.RNK.LOWER;55,37634277;54,54545593;58,51063919;55,02645493;59,25925827;58,12807846;57,56097412;55,12195206;53,39805984;54,36893082;58,85167313;61,42856979;59,71564102;61,6113739;62,55924225;64,90384674;64,2857132;65,23809814;62,8571434;61,42856979;65,23809814;67,61904907;70;68,39622498;66,50943756;0,763297413
Lithuania;LTU;Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval;CC.PER.RNK.UPPER;80,10752869;72,19251251;72,87233734;70,89946747;73,54497528;72,41379547;70,24390411;70,24390411;66,99028778;65,53398132;70,33493042;71,90476227;71,09004974;72,51184845;72,98577881;75,4807663;76,66666412;79,52381134;75,7142868;75,23809814;80;81,42857361;82,85713959;81,13207245;81,13207245;0,052952125
Lithuania;LTU;Control of Corruption: Standard Error;CC.STD.ERR;0,275613815;0,191026643;0,184283942;0,164411321;0,163715363;0,157425642;0,148938045;0,141988516;0,13562046;0,128898233;0,133697301;0,13406305;0,133475199;0,13148956;0,138958514;0,137752905;0,135591492;0,142006814;0,128677338;0,140427217;0,153678924;0,149994045;0,146755576;0,144522652;0,146518439;-2,632705746
Lithuania;LTU;Government Effectiveness: Estimate;GE.EST;0,527473867;0,309278876;0,098632507;0,494154572;0,729680181;0,691371083;0,75501132;0,716516495;0,655761361;0,561739922;0,6899423;0,738227606;0,698798895;0,826729953;0,82589978;0,977036238;1,150467277;1,032859445;0,929402828;1,031447411;1,007666111;1,014909744;1,017449498;0,993961573;1,050121188;2,869006379
Lithuania;LTU;Government Effectiveness: Number of Sources;GE.NO.SRC;2;3;5;6;6;6;6;8;9;9;9;9;9;9;9;9;9;8;8;8;8;8;8;8;8;5,776226505
Lithuania;LTU;Government Effectiveness: Percentile Rank;GE.PER.RNK;68,30600739;62,84152985;59,56284332;67,56756592;74,59459686;75,12437439;74,01960754;73,65853882;72,8155365;70,38835144;73,20574188;73,68421173;72,98577881;74,40758514;74,40758514;78,84615326;84,2857132;80,47618866;79,04762268;80,47618866;80,47618866;81,42857361;80,95237732;79,71697998;81,60377502;0,74115752
Lithuania;LTU;Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval;GE.PER.RNK.LOWER;62,29508209;54,64480972;46,99453735;60;64,32432556;64,17910767;66,66666412;66,82926941;63,10679626;59,70873642;64,11483002;66,02870941;64,45497894;68,2464447;68,2464447;72,59615326;74,2857132;73,33333588;72,85713959;74,2857132;73,33333588;73,33333588;72,85713959;71,69811249;70,75471497;0,530569556
Lithuania;LTU;Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval;GE.PER.RNK.UPPER;77,04917908;75,40983582;67,75955963;75,67567444;81,08107758;80,59701538;82,84313965;82,43902588;81,55339813;78,64077759;81,8181839;82,29665375;81,04265594;83,88625336;82,46445465;87,0192337;90,47618866;88,57142639;86,19047546;88,57142639;88,57142639;89,04762268;90;90,09433746;90,56604004;0,67348084
Lithuania;LTU;Government Effectiveness: Standard Error;GE.STD.ERR;0,179107308;0,222487077;0,214524329;0,183540761;0,189749375;0,197554648;0,187087357;0,194851339;0,208708152;0,216038808;0,20863454;0,215913206;0,211232007;0,208503187;0,205858201;0,219919235;0,21882996;0,208908722;0,211317167;0,210912675;0,218162954;0,220099762;0,216071516;0,225330874;0,247009233;1,339335836
Lithuania;LTU;Political Stability and Absence of Violence/Terrorism: Estimate;PV.EST;0,524631858;0,429658592;0,428785473;0,893210649;1,050185442;0,76600486;0,779100299;0,870995998;0,817851543;0,746765077;0,631581247;0,715260625;0,671200335;0,786209881;0,964532316;0,742136419;0,749750257;0,814721227;0,765565991;0,729236841;0,770623565;0,92147696;0,809846818;0,653032541;0,742111504;1,445011306
Lithuania;LTU;Political Stability and Absence of Violence/Terrorism: Number of Sources;PV.NO.SRC;3;4;4;5;5;6;6;7;8;8;8;8;8;8;8;8;8;8;8;8;7;6;7;7;7;3,530407752
Lithuania;LTU;Political Stability and Absence of Violence/Terrorism: Percentile Rank;PV.PER.RNK;62,76595688;62,76595688;64,02116394;77,24868011;83,91960144;72,8155365;69,90291595;74,87922668;76,32849884;70,67308044;69,19431305;70,61611176;68,72038269;72,51184845;80,56871796;70,47618866;70,47618866;72,85713959;72,38095093;69,81131744;72,16981506;78,77358246;73,58490753;68,86792755;72,51184845;0,601404737
Lithuania;LTU;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval;PV.PER.RNK.LOWER;42,55319214;38,29787064;40,2116394;60,31745911;64,3216095;54,85437012;55,3398056;59,42028809;59,42028809;55,28845978;52,60663605;54,50236893;54,9763031;59,71564102;64,9289093;59,52381134;59,52381134;61,90476227;61,90476227;58,49056625;59,43396378;64,15093994;59,43396378;53,30188751;56,39810562;1,173669569
Lithuania;LTU;Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval;PV.PER.RNK.UPPER;89,36170197;81,38298035;80,42327881;94,708992;98,99497223;93,68932343;91,26213837;95,16908264;92,75362396;90,86538696;85,30805969;88,1516571;85,30805969;89,57346344;95,26066589;87,61904907;88,09523773;90,95237732;88,57142639;88,20755005;90,56604004;94,3396225;92,92453003;84,43395996;90,99526215;0,075480167
Lithuania;LTU;Political Stability and Absence of Violence/Terrorism: Standard Error;PV.STD.ERR;0,4094311;0,345668405;0,342506409;0,300926954;0,292058468;0,286855817;0,278116137;0,252854288;0,239249796;0,241307944;0,241539121;0,239330947;0,241997883;0,224335819;0,229172841;0,195739418;0,199955016;0,207869694;0,214783356;0,212995544;0,228986979;0,231240571;0,229812399;0,226557314;0,222712681;-2,537025506
Lithuania;LTU;Regulatory Quality: Estimate;RQ.EST;1,076940894;0,91604811;0,714432061;1,077029228;1,038295269;1,058151603;0,936665177;0,973231792;1,010036111;1,042177677;0,951837957;0,960122764;0,926461577;1,117751122;1,147009254;1,188768387;1,263809323;1,124584794;1,146234751;1,093714833;1,146624088;1,080174565;1,270186067;1,298881292;1,33804214;0,904512248
Lithuania;LTU;Regulatory Quality: Number of Sources;RQ.NO.SRC;4;5;7;8;8;8;8;9;10;10;10;10;10;10;10;10;10;9;8;8;8;7;8;8;8;2,888113252
Lithuania;LTU;Regulatory Quality: Percentile Rank;RQ.PER.RNK;82,60869598;77,17391205;73,36956787;81,62162018;79,4594574;79,60198975;77,45098114;78,4313736;81,06796265;81,06796265;77,99043274;79,42583466;77,72512054;82,93838501;84,8341217;85,57691956;86,66666412;84,2857132;82,85713959;82,38095093;82,85713959;83,33333588;86,19047546;87,73584747;88,20755005;0,273240032
